text	user_id	news_id	cluster
Why do I have this feeling of impending doom, that 2018 is gonna be one hell of a rough ride for the USA?	827111946159693825	politifact14896	3
When he needs one of them or his family, ..#police and #firefighters please stay  home #trumptaxscam	797250295122235393	politifact14896	3
Yup... the hard working... police, firefighters, teachers!  Hopefully he will penalize the Secret Service and they will all quit!	761700258	politifact14896	3
Holy shit, we need to get rid of this a**hole and now!! #ImpeachTrumpNow	19008900	politifact14896	3
"Hey!!!!

DON'T BLAME HIM!!!

He's gotta get the money he grabbed 
(by cutting the budget)
to make sure that HE, his BUDDIES and CORPORATIONS 
(with offshore ""safe"" zones)
are nice and comfy (and safe).

Middle, lower classes, elderly or sick.  
Don't need POLICE OR FIREFIGHTERS!!"	905601643843960832	politifact14896	3
He applauds them all the time, how could he even say This? What a POS!	4026451445	politifact14896	3
Such a shame! Especially since these were some of his most ardent supporters. What else will he destroy?	2429503927	politifact14896	3
As if attacking teachers wasn't enough....	3091672315	politifact14896	3
Oh no he didn't!!!! Dammmmm	845341917156163584	politifact14896	3
then goes and shakes their hands praising them and the work he needs a fleets aunt crabbie	4214504428	politifact14896	3
WHAT?!?! Is this really true? Did he really sink that low?!?	2622268967	politifact14896	3
Melania better be careful about leaving her curling iron on...just sayin.	561735432	politifact14896	3
Surprised?	718843221187493888	politifact14896	3
"""And their damn pensions cost taxpayers too much."" -GOP"	1413622279	politifact14896	3
I really hope all the people he's screwing over remember the betrayal when it comes time to VOTE!!	805948105489190912	politifact14896	3
HRC-they are deplorable starting with Trump and Congressional GOP	807243260947288064	politifact14896	3
Same people who voted for him.	23966941	politifact14896	3
If this applies to his Secret Service detail, they may not be so diligent in protecting him in the future.	2994604497	politifact14896	3
WHATTTTT?	39588132	politifact14896	3
Do you guys still love him?	800405085918400512	politifact14896	3
Support him now?	520858506	politifact14896	3
Republicans only need this type to do the dirty work.	718482767735058436	politifact14896	3
WTF?	713430591295762432	politifact14896	3
without words...	898231845925646336	politifact14896	3
This is their hero!	20684209	politifact14896	3
He must have teleconferenced with Scott Walker on that one.	50411471	politifact14896	3
Most around here are trumpers maybe they'll finally wake up and get pissed	305253995	politifact14896	3
are paid too much?  Really??  Paid too much?  Then he has a tax penalty put up against them.  Unbelievable.	14709135	politifact14896	3
Isn't this strange that Trump goes on and on about the LE and fire fighters and then turns around and says they	14709135	politifact14896	3
Shameful! 	1107755834	politifact14896	3
It gets better everyday	829835021494132736	politifact14896	3
This angers me. As a nurse, I can no longer deduct uniforms, equipment, union dues, continuing education costs, and other work related expenses. We lose our deductions and wealthy make more money. This is so rotten.	731668979983519746	politifact14896	3
As someone who has family members who are police officers and firefighters this disgusts me	917576197466394624	politifact14896	3
He wants the military to be his law enforcement officers, like putin his pimp has in russia, he & his entire family and admin cult needs to be ousted COMPLETELY!!!	929466037589831680	politifact14896	3
Everyday, he shows more of himself and I dislike him more than I thought possible.	759231474239467522	politifact14896	3
Ha ha ha  this man is destroying America	1274657287	politifact14896	3
Meanwhile, back at his ranchero, he rips of all Americans for his security while he golfs and brags with Saudis, Russians, Mobsters and all manner of people better than the average American taxpayer.  What a guy!	282282958	politifact14896	3
"Not technically a penalty but definitely a ""bend-over"" moment for first responders who itemized their taxes.  Someone who doesn't itemize might come out ahead tho... single, no kids, no mortgage interest... could have fixed this like with the teachers supplies."	37916393	politifact14896	3
"They voted for him
Oh well"	16157931	politifact14896	3
THE HEAD OF THE DEPLORABLES!!	853380753211752448	politifact14896	3
"The only ""loopholes"" this horrific tax plan eliminated were those for the working middle-class and poor. I don't understand why people can't see that this is a massive redistribution of wealth."	781951114107244544	politifact14896	3
He is disgusting	874931503	politifact14896	3
I would bet that the majority of these people voted for Trump. many police & firefighters are very conservative in their private life. I understand that they see a lot when on the job that everyone isn't aware of that makes them that way but hopefully they regret their vote	151971243	politifact14896	3
Just keeps going on and on. He just has to be mean daily.	2610382156	politifact14896	3
Makes one wish that trump tower would break out with a huge fire and see the Cops and Firemen standing and watching! He is making a lot of enemies.	862916805295079424	politifact14896	3
Really pisses me off	410450384	politifact14896	3
The problem isn't that they are police or firefighters, trump's problem with them is that they just don't have enough money to earn the perks.	824051056070037504	politifact14896	3
"This is more hateful than I can bear. He is insane.
#25thAmendmentNow"	50735431	politifact14896	3
Well, the police forces in every city and state have secretly rejoiced in his election. Maybe they'll wake up now.	17686959	politifact14896	3
When he finally goes it will be the happiest day America has seen since the end of WWII.	23495930	politifact14896	3
Yes	509584513	politifact14896	3
His actions are just pure evil and they make no sense. He dishonors the very people who protect us and fight for us and make this country work. Why?  He must be insane - there is no other explanation.	32451077	politifact14896	3
Please	4870989638	politifact14896	3
I feel RLY sorry for our brave firefighters.	17686959	politifact14896	3
Visit tea=vote for lol!	701986659881979904	politifact14896	3
Trickle down all over again!	331299550	politifact14896	3
1/ Great points and all anyone has to do to understand the GOPs kind of humanity is to look at Walmart, they are thee best example of Republicanism, they don't pay a living wage, they don't provide 40hr work weeks so they don't have to provide health care benefits. Cont.	268892855	politifact14896	3
Hope there is never a fire at any of Trump's properties/homes!	823651149823688705	politifact14896	3
I hope there is	895398196347842561	politifact14896	3
You are so right because firefighters are good, caring people!!!!	823651149823688705	politifact14896	3
You have got to be kidding me! How low will he go? Nevermind, there's NO bottom!	34722931	politifact14896	3
Is this putz that outta touch? Good lord.	733780966058004481	politifact14896	3
well yes	494763113	politifact14896	3
Cops voted to shoot them selves in foot. I feel bad for the firemen. Hopefully they were smarter. If not oh well. They are getting what they voted for. They were warned.	1290142435	politifact14896	3
Most are men who voted for him. Karma never sleeps.	3297411530	politifact14896	3
Exactly!!!!	701986659881979904	politifact14896	3
They risk their lives every day on the job, they don't get paid enough!	1703252137	politifact14896	3
And MANY voted for trump	701986659881979904	politifact14896	3
Fortunately for #WorstPresidentEver, most are probably professionals...	37916393	politifact14896	3
I think trump should be banned from every using hairspray or pancake make-up again.	42660725	politifact14896	3
yeah well ponder why we have a society that allows a prick like this to be in charge. Hillary would take my vote any day xx	4847325004	politifact14896	3
The people who are really out there on the front lines in our communities make too much money? Yeah, right, teachers too I am sure.... DT	899416620866711553	politifact14896	3
A lot of them supported him.	882036239452471296	politifact14896	3
Hey.	882036239452471296	politifact14896	3
Most police officer are Republicans.  I would even say most are Trump supporter's.  So excuse me for not feeling sorry for them.	4329658893	politifact14896	3
I agree! Always verify and stop false info on any side!	60803700	politifact14896	3
"""...anyone else who belongs to a union will no longer be allowed to deduct their union dues."" 
That's shitty. That's #TrumpRussia #GOPTaxBillScam"	22600696	politifact14896	3
OMG!!!!!!!!!!!!!!!	213106437	politifact14896	3
Never supported law enforcement or firemen! 45 just lies!	829427709683986432	politifact14896	3
WTActual F	772572686430023681	politifact14896	3
He wants all labor to be free and people grateful to do it. Modern day slavery	154644558	politifact14896	3
